# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
30,0,1.53824373,2.160000797,4.999039093,18.24302393,4.261,15.20869546,1.878,0.00520961,0,0,1.070713895,11.07324325,0,0,1.015190256,47.04556135,35.63078521,11.41477614,42.37971911,22.83410996,50,0,100,2.551565181,2.192023655,6.671187304
