# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
208,0,27.44322468,37.18175904,42.12940522,158.2371525,3.877,19.47805465,34.219,48.02559728,0,0,13.90484637,143.1269586,0,0,8.700313291,59.98071595,41.53384043,18.44687552,43.92300461,22.18560373,50,0,100,4.770323288,2.709509033,10.9670432
