PV,0.0475
Wind,0.1
Inter,0.400417936
PHP,0.0431666641818428
PHS,0.002738837
KHTH,0.023636757
KHVS,0.019361492
LATH,0.023636757
LAVH,0.023636757
ACPV,0.000647767
ACWind,0.012955347
Hydro,0.05
Fossil,0.1
LegPH,0
LegINTC,0
