SAC-CACW,0.023636757
CACW-MAC,0.019361492
MAC-CACE,0.023636757
MAC-CACN,0.023636757
CACN-NAC,0.023636757
CACN-NEC,0.023636757
NAC-NEC,0.023636757
SAC-MY_I,0.023636757
NAC-MM_I,0.023636757
NEC-LA,0.023636757
CACE-KH,0.023636757
