# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
29.999999999995,0.0,2.8878676053964227,4.055141721630027,4.105995434608303,14.984034244051747,4.261,15.166766922402266,1.8780000000000001,0.009614339332709531,0.0,0.0,1.045562794532998,10.164916376757901,0.0,0.0,0.8500777629756249,46.711380028108614,37.21414280357292,9.497237224535695,42.37971911372524,22.834109960628144,50.0,0.0,100.0,2.4324502369072554,1.8355086990306793,5.22927828859776
