# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
518.99999999952,0.0,266.200029925516,282.6649563098457,134.48281033431704,504.1550473238277,10.342,14.693913599711996,11.387,5.320347509093441,89.75584009572776,3123.2521699188437,0.0,0.0,29.55856236611857,82.70465452502474,35.42297478936868,47.281679735656056,56.043204763752286,22.227828614030056,50.0,149.99999999999997,23.94708826799031,3.689223638155676,19.64536782951007
