# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
652.999999999001,4.681935694763872,7.6662466758543815,11.251561888135111,176.29092985116034,659.312504906839,35.35176,100.16386286430793,59.43,39.72706938834931,24.697979880265848,325.8261109076702,68.74544579845636,0.0,35.334848436990605,49.1913994841311,29.769946037318196,19.4214534468129,40.54682080676615,22.2809158513893,50.00000000000001,100.00000000000001,3.0209153799890136,8.955414964867652,7.445123101956236
