# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
1306.0000000004538,9.428368545294093,236.33790115296142,330.8174449409749,244.1672842799402,913.8741055361091,35.21376,175.10720639999997,59.43,88.98034745839753,95.32641920366314,1301.9114282632654,116.57016770194423,0.0,51.19683586751765,54.197365887929834,35.324040242506484,18.87332564542335,33.93427546352231,26.717825004649136,50.00000000000001,100.0,5.9238120976411315,7.168093431893832,5.781420115888386
