# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
29.999999999995,0.0,7.879358972313639,11.064190494267077,4.437821997635183,16.194970949332106,9.412,7.8006656003376005,1.8780000000000001,2.206461220026123,3.000000001578883,38.408175068754645,0.0,0.0,0.966357989250173,61.899624402553506,41.85277280117715,20.046851601376353,42.379719113725244,22.834109960628137,50.0,150.0,7.823124119816845,2.086583754234203,10.137143727325304
