# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
199.74379847680402,0.0,182.28514669050492,267.53595448844794,2.8871387495019007,10.527296405434075,1.35676,1.305197394272442,0.559,0.5318118514996949,67.67979654518422,1585.5676555766404,0.0,0.0,2.4002792168054294,93.25114658405997,40.03831088979583,53.212835694264136,40.54674148249214,22.85310354741664,50.00000000000001,100.00000000000001,36.36719871081026,0.7784080814467311,16.067228902007148
