# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
518.99999999952,0.0,304.33863648970873,413.8740096977381,97.52100833132863,371.4312045339965,10.342,14.693913599711996,11.387,5.4997284715075825,113.27660899485636,2530.3432987419146,0.0,0.0,22.547588031162814,79.14747983751143,34.50906429031007,44.638415547201355,43.75984425346871,21.87833053090386,50.0,150.0,22.774510962324115,2.8141792452150933,19.049725339662146
