# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
29.999999999995,0.0,0.028543710912344977,0.0400810593929244,206.82853331566778,754.7806312026767,4.261,9.240743403352777,1.8780000000000001,0.0030009874508108696,0.0,0.0,1.1173661445855032,355.79637660095614,0.0,0.0,41.36599210024268,713.3678326700339,23.163987891176895,690.2038447788569,42.37971911372526,22.83410996062814,50.00000000000001,0.0,100.0,34.09004166107621,89.31846360933233,566.7953395084485
