# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
208.00000000007,0.0,50.430067402118766,68.32573927312049,34.21464656264679,128.50948682597996,3.8770000000000002,14.27245279086758,34.219,32.033852462313575,0.0,0.0,26.21370597952864,851.5990697214656,0.0,0.0,7.347229986550546,65.90874535577747,40.17882154152079,25.72992381425668,43.92300460737205,22.18560373465684,50.00000000000001,0.0,100.00000000000001,16.653602328353085,2.2881228469815125,6.788198638922083
