# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
29.999999999995,0.0,2.3099380809799186,3.243613477660733,4.156159092330199,15.167096786882723,9.412,15.29235106478339,1.8780000000000001,7.792351064783391,3.000000567648385,14.042338117789768,0.0,0.0,0.854331199275839,75.03145735905277,48.864275028080776,26.16718233097199,42.37971911372526,22.834109960628144,49.99999999999999,100.0,5.598656408418552,1.8446928296418037,18.723833092911633
