# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
138.00000000023,0.0,130.3649872440874,191.33386305708248,2.026242237552651,7.388232597968075,1.32976,1.01674633841904,0.559,0.10742385428568155,46.60524930664542,1081.6599983556807,0.0,0.0,1.708898319951404,94.7734782658771,39.999544589786645,54.77393367609046,40.54674148249214,22.853103547416634,50.0,149.99999999999997,36.04553312202328,0.8021507825036761,17.9262497715635
