# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
652.999999999001,4.649363670360856,13.976508129221656,19.51295754262389,171.6734513740376,642.4011928847724,30.200760000000002,91.16686788686802,59.43,47.061113060708045,28.495200796015524,302.86609445040085,69.66513642146,0.0,34.47445535609974,49.793522844323896,30.496467978321306,19.29705486600259,42.6248058190557,22.268511203596912,50.0,100.0,3.1765891998570956,8.980649324983531,7.139816341161964
