# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
652.999999999001,4.002256544832735,35.98140047070774,47.713693133039826,126.10702188892031,471.71538988390677,35.21376,175.10720639999997,59.43,58.59241798763374,26.428936340805194,298.50799315235054,56.81975877741573,0.0,25.58121838249114,52.04185330234494,36.20120757638425,15.840645725960691,44.87679794904515,22.27684109728922,50.00000000000001,100.00000000000001,3.0175971733352336,7.014605181105374,5.8084433715200845
