# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
652.999999999001,4.2206274336726395,69.79486184332927,96.75299865772564,146.0090241183949,547.2901684452066,35.35176,93.10431874324591,59.43,90.03580276780622,32.926691894989744,314.1547536757571,60.05262693164317,0.0,29.899753442112274,58.82549329044859,37.28908679288218,21.53640649756641,34.265149231045775,25.344612585775387,50.0,100.00000000000001,3.516995470618662,7.765510562412652,10.253900464535098
