# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
68.999999999996,0.0,52.77873689041735,77.46220691610507,1.4188416829128982,5.173484284738965,1.32976,6.608851200000001,0.559,0.1514356546110364,19.063892797319568,441.5497214425268,0.0,0.0,0.8115557054867532,81.58137264827383,40.32235514863683,41.259017499637,40.54674148249215,22.853103547416637,50.0,100.0,28.57809313506352,0.761882759413023,11.919041605160455
