# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (TWh),Wind Capacity (GW),Wind Avg Annual Gen (TWh),Hydro Capacity (GW),Hydro Avg Annual Gen (TWh),Fossil Capacity (GW),Fossil Generation (TWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
68.999999999996,0.0,52.07222781384189,76.42527887458292,1.514619388311985,5.522715957079784,1.32976,6.608851200000001,0.559,0.19730950089304428,18.755224724678556,456.62594889863976,0.0,0.0,0.8236461558008159,80.86520558129588,40.2818404785914,40.583365102704484,40.546741482492145,22.853103547416637,50.0,100.0,28.277758834665313,0.7732331962724859,11.532373071766685
