# Annual demand (TWh),Annual Energy Losses (TWh),PV Capacity (GW),PV Avg Annual Gen (GWh),Wind Capacity (GW),Wind Avg Annual Gen (GWh),Hydro Capacity (GW),Hydro Avg Annual Gen (GWh),Fossil Capacity (GW),Fossil Generation (GWh),Inter Capacity (GW),Inter Generation (GWh),PHES-PowerCap (GW),PHES-EnergyCap (GWh),CapDCO,CapDCS,CapAC,LCOE,LCOG,LCOB,LCOG_PV,LCOG_Wind,LCOG_Hydro,LCOG_Inter,LCOGFossil,LCOBS_PHES,LCOBT,LCOB_LossesSpillage
208.00000000007,0.0,27.443346666826073,37.18192431090502,42.12908486422377,158.23594922825177,3.8770000000000002,19.463125951598172,34.219,48.02244033322282,0.0,0.0,13.90462040345028,143.12710183268064,0.0,0.0,8.700250439513015,59.97545153439786,41.53274767795731,18.442703856440552,43.92300460737206,22.18560373465684,50.0,0.0,100.0,4.770278277564988,2.709489459368304,10.962936119507262
